indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m
2011-07-03,,4.1105,4.109,,4.186379928315413,4.13,173952.0,4.16,175886.0,4.19,271664.0,4.23,172930.0,4.27,90603.0,4.31,90785.0
2011-07-04,,4.114,,391060.0,4.243727598566308,4.14,173952.0,4.17,176247.0,4.2,271964.0,4.23,173030.0,4.27,91603.0,4.32,90785.0
2011-07-05,,4.1162,4.116,391060.0,4.194464158977999,4.14,184483.0,4.17,171297.0,4.2,268014.0,4.24,173030.0,4.28,91598.0,4.32,90785.0
2011-07-06,,4.1175,4.118,170670.0,4.245614035087719,4.14,229458.0,4.17,164856.0,4.2,275109.0,4.24,173415.0,4.28,88598.0,4.33,92785.0
2011-07-07,,4.1198,4.121,173380.0,4.236588720770289,4.14,228708.0,4.18,161727.0,4.21,273114.0,4.25,173030.0,4.29,88918.0,4.33,92790.0
2011-07-08,,4.123,4.12,218020.0,4.2690459849004805,4.14,224750.0,4.18,171281.0,4.21,292114.0,4.24,156915.0,4.28,87118.0,4.32,108094.0
2011-07-09,,4.123,4.12,,4.2690459849004805,4.14,224750.0,4.18,171281.0,4.21,292114.0,4.24,156915.0,4.28,87118.0,4.32,108094.0
2011-07-10,,4.123,4.12,,4.2690459849004805,4.14,224750.0,4.18,171281.0,4.21,292114.0,4.24,156915.0,4.28,87118.0,4.32,108094.0
2011-07-11,,4.1227,4.122,186620.0,4.282700421940928,4.14,226250.0,4.18,169109.0,4.21,290114.0,4.25,156915.0,4.29,87118.0,4.33,108079.0
2011-07-12,,4.1225,4.123,194600.0,4.269583627381793,4.14,223829.0,4.18,169175.0,4.21,300114.0,4.25,155915.0,4.29,87118.0,4.33,98669.0
2011-07-13,,4.1218,4.121,336550.0,4.260686755430974,4.14,215829.0,4.18,171525.0,4.21,300114.0,4.25,155915.0,4.29,87118.0,4.33,98669.0
2011-07-14,,4.1225,4.122,233030.0,4.240282685512367,4.14,198206.0,4.17,170165.0,4.21,298114.0,4.24,152030.0,4.28,87118.0,4.33,97769.0
2011-07-15,,4.123,4.125,186060.0,4.244755244755245,4.14,174206.0,4.17,186413.0,4.21,311109.0,4.24,152030.0,4.28,87118.0,4.33,97879.0
2011-07-16,,4.123,4.125,,4.244755244755245,4.14,174206.0,4.17,186413.0,4.21,311109.0,4.24,152030.0,4.28,87118.0,4.33,97879.0
2011-07-17,,4.123,4.125,,4.244755244755245,4.14,174206.0,4.17,186413.0,4.21,311109.0,4.24,152030.0,4.28,87118.0,4.33,97879.0
2011-07-18,,4.1263,4.128,146000.0,4.261363636363637,4.14,172581.0,4.18,186413.0,4.21,309634.0,4.25,152030.0,4.29,87118.0,4.33,98879.0
2011-07-19,,4.1297,4.136,150100.0,4.227586206896552,4.14,180006.0,4.18,186413.0,4.21,312782.0,4.25,151460.0,4.29,87568.0,4.34,107879.0
2011-07-20,,4.1363,4.136,368890.0,4.267033723331039,4.14,193806.0,4.18,186413.0,4.21,328170.0,4.25,151460.0,4.3,90568.0,4.34,107879.0
2011-07-21,,4.1378,4.139,164300.0,4.25357873210634,4.14,193806.0,4.18,202383.0,4.21,328170.0,4.25,151460.0,4.29,90568.0,4.34,107879.0
2011-07-22,,4.1395,4.14,194300.0,4.268125854993161,4.14,193806.0,4.18,202249.0,4.21,328170.0,4.25,152460.0,4.29,90568.0,4.34,121240.0
2011-07-23,,4.1395,4.14,,4.268125854993161,4.14,193806.0,4.18,202249.0,4.21,328170.0,4.25,152460.0,4.29,90568.0,4.34,121240.0
2011-07-24,,4.1395,4.14,,4.268125854993161,4.14,193806.0,4.18,202249.0,4.21,328170.0,4.25,152460.0,4.29,90568.0,4.34,121240.0
2011-07-25,,4.139,4.135,286470.0,4.21595598349381,4.14,192421.0,4.17,219414.0,4.21,333556.0,4.25,151460.0,4.29,90575.0,4.33,121240.0
2011-07-26,,4.1372,4.1370000000000005,321600.0,4.226519337016574,4.14,181190.0,4.17,254381.0,4.21,334105.0,4.25,151460.0,4.29,93347.0,4.33,123250.0
2011-07-27,,4.138,4.139,213900.0,4.218415417558886,4.14,188292.0,4.17,297177.0,4.2,335280.0,4.24,152961.0,4.29,94347.0,4.33,128500.0
2011-07-28,,4.1398,4.143,201680.0,4.214992927864215,4.14,196891.0,4.17,294737.0,4.2,339299.0,4.24,189946.0,4.28,103347.0,4.33,155237.0
2011-07-29,,4.143,4.145,255050.0,4.2445537596626846,4.14,196891.0,4.18,310137.0,4.21,353409.0,4.24,225953.0,4.28,103347.0,4.33,158479.0
2011-07-30,,4.143,4.145,,4.2445537596626846,4.14,196891.0,4.18,310137.0,4.21,353409.0,4.24,225953.0,4.28,103347.0,4.33,158479.0
2011-07-31,,4.143,4.145,,4.2445537596626846,4.14,196891.0,4.18,310137.0,4.21,353409.0,4.24,225953.0,4.28,103347.0,4.33,158479.0
2011-08-01,,4.146,4.147,159660.0,4.257425742574257,4.18,293784.0,4.21,358574.0,4.25,225972.0,4.29,103347.0,4.34,158479.0,4.38,70396.0
2011-08-02,,4.1478,4.148,264000.0,4.244105409153953,4.18,268727.0,4.21,334574.0,4.25,224467.0,4.29,109357.0,4.34,159241.0,4.38,71335.0
2011-08-03,,4.1502,4.151,122610.0,4.306620209059234,4.18,266727.0,4.21,335963.0,4.25,224467.0,4.29,109657.0,4.34,159307.0,4.38,71335.0
2011-08-04,,4.153,4.154,250700.0,4.338070306656694,4.18,259074.0,4.21,359061.0,4.25,234247.0,4.29,130682.0,4.34,165489.0,4.38,70396.0
2011-08-05,,4.1545,4.156,208150.0,4.3284727551803535,4.18,259026.0,4.22,357052.0,4.25,228247.0,4.3,130682.0,4.35,165389.0,4.39,70396.0
2011-08-06,,4.1545,4.156,,4.3284727551803535,4.18,259026.0,4.22,357052.0,4.25,228247.0,4.3,130682.0,4.35,165389.0,4.39,70396.0
2011-08-07,,4.1545,4.156,,4.3284727551803535,4.18,259026.0,4.22,357052.0,4.25,228247.0,4.3,130682.0,4.35,165389.0,4.39,70396.0
2011-08-08,,4.1568,4.154,342000.0,4.306759098786828,4.19,294476.0,4.22,357147.0,4.26,232287.0,4.31,130682.0,4.36,165539.0,4.4,70396.0
2011-08-09,,4.1562,4.156,153320.0,4.422604422604422,4.18,298843.0,4.22,342330.0,4.26,282730.0,4.31,132792.0,4.36,170349.0,4.41,71500.0
2011-08-10,,4.1572,4.157,400180.0,4.304635761589404,4.18,292855.0,4.22,334430.0,4.26,299200.0,4.3,127792.0,4.35,174849.0,4.4,71540.0
2011-08-11,,4.1585,4.158,265850.0,4.386381631037213,4.18,307212.0,4.22,334011.0,4.25,294201.0,4.3,127810.0,4.35,174849.0,4.4,72580.0
2011-08-12,,4.1592,4.158,372750.0,4.341801385681293,4.18,307212.0,4.21,334011.0,4.25,294201.0,4.3,127810.0,4.35,174849.0,4.4,72580.0
2011-08-13,,4.1592,4.158,,4.341801385681293,4.18,307212.0,4.21,334011.0,4.25,294201.0,4.3,127810.0,4.35,174849.0,4.4,72580.0
2011-08-14,,4.1592,4.158,,4.341801385681293,4.18,307212.0,4.21,334011.0,4.25,294201.0,4.3,127810.0,4.35,174849.0,4.4,72580.0
2011-08-15,,4.1595,4.161,276440.0,4.352211016291699,4.18,310292.0,4.21,338983.0,4.25,281201.0,4.3,127935.0,4.35,177101.0,4.39,72580.0
2011-08-16,,4.1623,4.163,260450.0,4.402924451665313,4.18,304807.0,4.22,329886.0,4.26,277634.0,4.31,127935.0,4.36,177101.0,4.4,72580.0
2011-08-17,,4.1655,4.167,231900.0,4.3249607535321815,4.18,294420.0,4.22,328451.0,4.26,281415.0,4.3,131484.0,4.35,187890.0,4.4,81605.0
2011-08-18,,4.1713000000000005,4.174,262550.0,4.406354515050166,4.19,264130.0,4.23,321029.0,4.27,284859.0,4.31,128434.0,4.36,188224.0,4.41,81605.0
2011-08-19,,4.1772,4.178,220250.0,4.368108566581849,4.19,260795.0,4.23,322710.0,4.27,284859.0,4.32,126434.0,4.37,188224.0,4.42,81625.0
2011-08-20,,4.1772,4.178,,4.368108566581849,4.19,260795.0,4.23,322710.0,4.27,284859.0,4.32,126434.0,4.37,188224.0,4.42,81625.0
2011-08-21,,4.1772,4.178,,4.368108566581849,4.19,260795.0,4.23,322710.0,4.27,284859.0,4.32,126434.0,4.37,188224.0,4.42,81625.0
2011-08-22,,4.1772,4.178,,4.368108566581849,4.19,260795.0,4.23,322710.0,4.27,284859.0,4.32,126434.0,4.37,188224.0,4.42,81625.0
2011-08-23,,4.1828,4.184,315530.0,4.397689768976898,4.19,277795.0,4.24,332654.0,4.28,285093.0,4.33,131434.0,4.38,188234.0,4.42,81660.0
2011-08-24,,4.1863,4.186,291770.0,4.433333333333334,4.19,239830.0,4.24,364415.0,4.28,285093.0,4.32,160434.0,4.37,188434.0,4.42,81660.0
2011-08-25,,4.1868,4.185,341450.0,4.4425531914893615,4.19,246894.0,4.23,362371.0,4.27,299522.0,4.32,158725.0,4.36,188434.0,4.41,82545.0
2011-08-26,,4.1855,4.184,267110.0,4.422583404619333,4.19,235183.0,4.23,375520.0,4.27,297505.0,4.32,158725.0,4.36,184934.0,4.41,83545.0
2011-08-27,,4.1855,4.184,,4.422583404619333,4.19,235183.0,4.23,375520.0,4.27,297505.0,4.32,158725.0,4.36,184934.0,4.41,83545.0
2011-08-28,,4.1855,4.184,,4.422583404619333,4.19,235183.0,4.23,375520.0,4.27,297505.0,4.32,158725.0,4.36,184934.0,4.41,83545.0
2011-08-29,,4.1875,4.189,251710.0,4.462320067739204,4.19,212310.0,4.23,387482.0,4.27,298235.0,4.32,163725.0,4.36,185034.0,4.41,85660.0
2011-08-30,,4.1917,4.196,334060.0,4.435146443514645,4.19,176645.0,4.23,407664.0,4.27,321810.0,4.31,231358.0,4.36,183334.0,4.41,88160.0
2011-08-31,,4.1995000000000005,4.2,463070.0,4.470588235294118,4.2,176645.0,4.24,399124.0,4.28,359889.0,4.32,350977.0,4.36,183334.0,4.41,88160.0
2011-09-01,,4.2063,4.23,215860.0,4.426369863013699,4.28,410608.0,4.33,359017.0,4.37,355925.0,4.41,180134.0,4.46,88160.0,4.51,118045.0
2011-09-02,,4.2173,4.202,1500.0,4.491071428571429,4.25,442626.0,4.28,390306.0,4.33,342777.0,4.37,183574.0,4.41,88160.0,4.47,118244.0
2011-09-03,,4.2173,4.202,,4.491071428571429,4.25,442626.0,4.28,390306.0,4.33,342777.0,4.37,183574.0,4.41,88160.0,4.47,118244.0
2011-09-04,,4.2173,4.202,,4.491071428571429,4.25,442626.0,4.28,390306.0,4.33,342777.0,4.37,183574.0,4.41,88160.0,4.47,118244.0
2011-09-05,,4.2092,4.21,435310.0,4.321428571428571,4.24,437523.0,4.28,390187.0,4.33,343277.0,4.37,184074.0,4.42,88160.0,4.47,118244.0
2011-09-06,,4.2077,4.207,435310.0,4.491449144914492,4.24,415045.0,4.28,388187.0,4.32,342377.0,4.36,197324.0,4.42,93068.0,4.47,120244.0
2011-09-07,,4.2065,4.207,158790.0,4.533091568449683,4.24,404462.0,4.27,376267.0,4.32,342877.0,4.36,207684.0,4.41,111305.0,4.46,132744.0
2011-09-08,,4.2052,4.202,173650.0,4.582132564841498,4.23,394662.0,4.27,373897.0,4.31,343427.0,4.35,209648.0,4.41,117306.0,4.46,129944.0
2011-09-09,,4.204,4.203,187110.0,4.593535749265425,4.23,410882.0,4.27,370417.0,4.31,345427.0,4.35,209198.0,4.4,124301.0,4.44,170724.0
2011-09-10,,4.204,4.203,,4.593535749265425,4.23,410882.0,4.27,370417.0,4.31,345427.0,4.35,209198.0,4.4,124301.0,4.44,170724.0
2011-09-11,,4.204,4.203,,4.593535749265425,4.23,410882.0,4.27,370417.0,4.31,345427.0,4.35,209198.0,4.4,124301.0,4.44,170724.0
2011-09-12,,4.2042,4.204,171070.0,4.520276953511376,4.23,406932.0,4.27,373917.0,4.31,350807.0,4.35,222252.0,4.4,125401.0,4.44,170724.0
2011-09-13,,4.2036999999999995,4.205,193480.0,4.539078156312626,4.22,404489.0,4.26,369922.0,4.31,352498.0,4.35,223252.0,4.4,125417.0,4.44,170724.0
2011-09-14,,4.2035,4.203,125000.0,4.576436222005842,4.22,388863.0,4.26,369922.0,4.31,362498.0,4.35,220134.0,4.39,135125.0,4.44,181679.0
2011-09-15,,4.2043,4.205,235210.0,4.554263565891473,4.23,423792.0,4.27,373306.0,4.31,376048.0,4.35,230134.0,4.4,151364.0,4.44,260680.0
2011-09-16,,4.2045,4.205,408240.0,4.591937069813176,4.22,442892.0,4.26,417272.0,4.31,402078.0,4.35,239034.0,4.39,172356.0,4.44,276680.0
2011-09-17,,4.2045,4.205,,4.591937069813176,4.22,442892.0,4.26,417272.0,4.31,402078.0,4.35,239034.0,4.39,172356.0,4.44,276680.0
2011-09-18,,4.2045,4.205,,4.591937069813176,4.22,442892.0,4.26,417272.0,4.31,402078.0,4.35,239034.0,4.39,172356.0,4.44,276680.0
2011-09-19,,4.2047,4.204,281000.0,4.6,4.22,438336.0,4.27,439007.0,4.31,414208.0,4.36,260050.0,4.41,174356.0,4.45,286720.0
2011-09-20,,4.1972,4.188,254210.0,4.653567735263702,4.19,406159.0,4.21,547451.0,4.26,412759.0,4.31,262910.0,4.37,175256.0,4.43,285720.0
2011-09-21,,4.191,4.189,301880.0,4.595185995623632,4.19,396428.0,4.21,553335.0,4.25,420721.0,4.3,270409.0,4.35,176357.0,4.41,285720.0
2011-09-22,,4.1978,4.2,236810.0,4.59837019790454,4.2,393921.0,4.23,650154.0,4.29,428719.0,4.34,293139.0,4.4,176357.0,4.46,286720.0
2011-09-23,,4.203,4.205,179250.0,4.6473988439306355,4.2,381921.0,4.23,668350.0,4.28,444019.0,4.34,305209.0,4.41,171657.0,4.46,286020.0
2011-09-24,,4.203,4.205,,4.6473988439306355,4.2,381921.0,4.23,668350.0,4.28,444019.0,4.34,305209.0,4.41,171657.0,4.46,286020.0
2011-09-25,,4.203,4.205,,4.6473988439306355,4.2,381921.0,4.23,668350.0,4.28,444019.0,4.34,305209.0,4.41,171657.0,4.46,286020.0
2011-09-26,,4.2045,4.205,159900.0,4.672789896670493,4.21,396343.0,4.22,668525.0,4.26,468474.0,4.32,344532.0,4.39,172387.0,4.45,286020.0
2011-09-27,,4.2045,4.205,186300.0,4.727474972191324,4.21,390781.0,4.22,666525.0,4.26,496586.0,4.3,396582.0,4.37,173675.0,4.43,285020.0
2011-09-28,,4.2045,4.205,190500.0,4.757505773672055,4.2,369044.0,4.22,666525.0,4.26,510586.0,4.3,428582.0,4.35,172056.0,4.42,285020.0
2011-09-29,,4.2045,4.205,175100.0,4.750290360046458,4.21,368522.0,4.22,677624.0,4.25,508617.0,4.3,459738.0,4.35,170056.0,4.42,285020.0
2011-09-30,,4.2045,4.205,324790.0,4.746376811594204,4.2,368522.0,4.21,717558.0,4.25,512020.0,4.28,471785.0,4.33,183367.0,4.39,288040.0
2011-10-01,,4.2045,4.205,,4.746376811594204,4.2,368522.0,4.21,717558.0,4.25,512020.0,4.28,471785.0,4.33,183367.0,4.39,288040.0
2011-10-02,,4.2045,4.205,,4.746376811594204,4.2,368522.0,4.21,717558.0,4.25,512020.0,4.28,471785.0,4.33,183367.0,4.39,288040.0
2011-10-03,,4.2045,4.205,224000.0,4.777486910994765,4.21,717953.0,4.24,511582.0,4.28,476985.0,4.33,190368.0,4.39,288541.0,4.46,154686.0
2011-10-04,,4.2045,4.205,272650.0,4.673242909987669,4.21,701842.0,4.24,511632.0,4.27,476471.0,4.32,230467.0,4.36,332041.0,4.41,150502.0
2011-10-05,,4.2057,4.208,231770.0,4.625,4.21,655987.0,4.24,511357.0,4.27,476071.0,4.32,261391.0,4.35,399240.0,4.41,160207.0
2011-10-06,,4.2085,4.21,298230.0,4.566544566544567,4.21,651487.0,4.24,519900.0,4.28,476071.0,4.32,265414.0,4.36,440170.0,4.42,162476.0
2011-10-07,,4.2095,4.21,211100.0,4.5273631840796025,4.22,638990.0,4.25,514900.0,4.29,459071.0,4.33,266675.0,4.37,467120.0,4.43,168917.0
2011-10-08,,4.2095,4.21,,4.5273631840796025,4.22,638990.0,4.25,514900.0,4.29,459071.0,4.33,266675.0,4.37,467120.0,4.43,168917.0
2011-10-09,,4.2095,4.21,,4.5273631840796025,4.22,638990.0,4.25,514900.0,4.29,459071.0,4.33,266675.0,4.37,467120.0,4.43,168917.0
2011-10-10,,4.2095,4.21,,4.5273631840796025,4.22,638990.0,4.25,514900.0,4.29,459071.0,4.33,266675.0,4.37,467120.0,4.43,168917.0
2011-10-11,,4.2108,4.211,192810.0,4.511627906976744,4.21,632597.0,4.25,534947.0,4.28,476083.0,4.32,272675.0,4.37,468120.0,4.43,172776.0
2011-10-12,,4.2105,4.211,76350.0,4.593993325917686,4.21,624588.0,4.24,535625.0,4.28,490453.0,4.33,284725.0,4.37,482620.0,4.43,175217.0
2011-10-13,,4.2133,4.213,113900.0,4.597207303974222,4.22,622588.0,4.25,546429.0,4.29,499483.0,4.33,302725.0,4.37,517620.0,4.43,181487.0
2011-10-14,,4.2148,4.216,131600.0,4.6091370558375635,4.22,628491.0,4.25,546429.0,4.29,500613.0,4.33,340070.0,4.37,524620.0,4.43,180587.0
2011-10-15,,4.2148,4.216,,4.6091370558375635,4.22,628491.0,4.25,546429.0,4.29,500613.0,4.33,340070.0,4.37,524620.0,4.43,180587.0
2011-10-16,,4.2148,4.216,,4.6091370558375635,4.22,628491.0,4.25,546429.0,4.29,500613.0,4.33,340070.0,4.37,524620.0,4.43,180587.0
2011-10-17,,4.222,4.226,164520.0,4.680851063829787,4.22,628491.0,4.26,547902.0,4.3,500687.0,4.34,391039.0,4.39,538620.0,4.45,180968.0
2011-10-18,,4.2245,4.225,197100.0,4.735729386892178,4.23,616491.0,4.26,550173.0,4.3,503725.0,4.35,412354.0,4.39,538620.0,4.45,212894.0
2011-10-19,,4.2318,4.235,230600.0,4.793478260869565,4.24,615820.0,4.28,543238.0,4.33,484925.0,4.37,412414.0,4.41,534520.0,4.46,234713.0
2011-10-20,,4.2345,4.235,261820.0,4.8642779587405,4.24,616651.0,4.29,537513.0,4.34,476120.0,4.38,392914.0,4.42,534520.0,4.47,261669.0
2011-10-21,,4.2345,4.235,171370.0,4.786680541103018,4.24,616701.0,4.28,540288.0,4.33,484142.0,4.38,373080.0,4.43,536697.0,4.47,307572.0
2011-10-22,,4.2345,4.235,,4.786680541103018,4.24,616701.0,4.28,540288.0,4.33,484142.0,4.38,373080.0,4.43,536697.0,4.47,307572.0
2011-10-23,,4.2345,4.235,,4.786680541103018,4.24,616701.0,4.28,540288.0,4.33,484142.0,4.38,373080.0,4.43,536697.0,4.47,307572.0
2011-10-24,,4.2355,4.236,223000.0,4.831932773109244,4.24,615701.0,4.29,542424.0,4.34,484099.0,4.39,373080.0,4.43,537697.0,4.47,306472.0
2011-10-25,,4.2355,4.236,347450.0,4.882729211087419,4.23,634964.0,4.27,543912.0,4.32,478209.0,4.37,372628.0,4.41,538120.0,4.47,308532.0
2011-10-26,,4.2358,4.236,238500.0,4.846235418875929,4.24,621199.0,4.28,579751.0,4.33,478352.0,4.37,372771.0,4.42,537620.0,4.46,308532.0
2011-10-27,,4.2353,4.237,172880.0,4.779559118236472,4.24,617423.0,4.28,585851.0,4.32,481136.0,4.37,377522.0,4.41,539620.0,4.46,304044.0
2011-10-28,,4.2355,4.236,258200.0,4.9005235602094235,4.24,544216.0,4.28,583910.0,4.32,484078.0,4.36,382626.0,4.41,535620.0,4.46,304184.0
2011-10-29,,4.2355,4.236,,4.9005235602094235,4.24,544216.0,4.28,583910.0,4.32,484078.0,4.36,382626.0,4.41,535620.0,4.46,304184.0
2011-10-30,,4.2355,4.236,,4.9005235602094235,4.24,544216.0,4.28,583910.0,4.32,484078.0,4.36,382626.0,4.41,535620.0,4.46,304184.0
2011-10-31,,4.2355,4.236,227560.0,5.108958837772397,4.24,544216.0,4.29,565168.0,4.33,486998.0,4.38,386159.0,4.42,535580.0,4.46,318184.0
2011-11-01,,4.2377,4.241,136100.0,5.043586550435866,4.28,559267.0,4.32,485266.0,4.37,394433.0,4.41,521816.0,4.46,304965.0,4.5,410314.0
2011-11-02,,4.2478,4.25,220260.0,4.831038798498123,4.29,573133.0,4.33,486229.0,4.38,395457.0,4.42,521816.0,4.47,300965.0,4.51,401324.0
2011-11-03,,4.2503,4.249,131000.0,4.790419161676647,4.28,568545.0,4.33,478626.0,4.37,398117.0,4.41,525769.0,4.46,301965.0,4.5,401759.0
2011-11-04,,4.251,4.254,184250.0,4.826732673267327,4.29,557197.0,4.33,499926.0,4.38,393593.0,4.42,525816.0,4.46,301965.0,4.51,405116.0
2011-11-05,,4.251,4.254,,4.826732673267327,4.29,557197.0,4.33,499926.0,4.38,393593.0,4.42,525816.0,4.46,301965.0,4.51,405116.0
2011-11-06,,4.251,4.254,,4.826732673267327,4.29,557197.0,4.33,499926.0,4.38,393593.0,4.42,525816.0,4.46,301965.0,4.51,405116.0
2011-11-07,,4.2575,4.26,124500.0,4.775561097256857,4.29,560344.0,4.33,493426.0,4.38,392635.0,4.42,529169.0,4.46,301985.0,4.51,412919.0
2011-11-08,,4.26,4.26,145300.0,4.731182795698925,4.29,555732.0,4.33,489025.0,4.37,391798.0,4.42,523116.0,4.46,301985.0,4.51,415969.0
2011-11-09,,4.2605,4.263,114270.0,4.702970297029703,4.28,554504.0,4.32,495045.0,4.37,389698.0,4.41,523098.0,4.46,301985.0,4.51,415140.0
2011-11-10,,4.2613,4.263,70590.0,4.796437659033079,4.28,552208.0,4.33,502066.0,4.37,387098.0,4.42,522998.0,4.46,302235.0,4.5,415890.0
2011-11-11,,4.2648,,56450.0,4.8125,4.28,549633.0,4.32,494466.0,4.37,387148.0,4.41,523114.0,4.47,302729.0,4.51,416123.0
2011-11-12,,4.2648,,,4.8125,4.28,549633.0,4.32,494466.0,4.37,387148.0,4.41,523114.0,4.47,302729.0,4.51,416123.0
2011-11-13,,4.2648,,,4.8125,4.28,549633.0,4.32,494466.0,4.37,387148.0,4.41,523114.0,4.47,302729.0,4.51,416123.0
2011-11-14,,4.2715,4.275,56450.0,4.765013054830287,4.28,558451.0,4.33,497470.0,4.38,387364.0,4.43,522998.0,4.48,302555.0,4.52,416123.0
2011-11-15,,4.2727,4.263,86600.0,4.8046875,4.28,551423.0,4.33,506965.0,4.37,387607.0,4.42,523998.0,4.47,302555.0,4.51,416123.0
2011-11-16,,4.2595,4.257,32000.0,4.724832214765101,4.27,555840.0,4.32,511574.0,4.36,389723.0,4.41,524398.0,4.46,302555.0,4.51,416123.0
2011-11-17,,4.2572,4.256,130450.0,4.824624194702935,4.26,577467.0,4.31,527604.0,4.35,387759.0,4.4,529008.0,4.46,302555.0,4.5,416123.0
2011-11-18,,4.2567,4.257,113050.0,4.736091298145506,4.26,588767.0,4.31,554026.0,4.35,394402.0,4.4,532993.0,4.45,302594.0,4.5,416098.0
2011-11-19,,4.2567,4.257,,4.736091298145506,4.26,588767.0,4.31,554026.0,4.35,394402.0,4.4,532993.0,4.45,302594.0,4.5,416098.0
2011-11-20,,4.2567,4.257,,4.736091298145506,4.26,588767.0,4.31,554026.0,4.35,394402.0,4.4,532993.0,4.45,302594.0,4.5,416098.0
2011-11-21,,4.2575,4.258,68000.0,4.726735598227474,4.27,559479.0,4.31,545355.0,4.36,392542.0,4.41,533493.0,4.46,302594.0,4.51,416098.0
2011-11-22,,4.2593,4.259,109450.0,4.725433526011561,4.26,579679.0,4.31,535218.0,4.36,385116.0,4.4,534493.0,4.45,302130.0,4.5,416098.0
2011-11-23,,4.2608,4.2620000000000005,101700.0,4.783258594917788,4.26,586764.0,4.31,541917.0,4.36,388195.0,4.4,539783.0,4.45,302064.0,4.5,416098.0
2011-11-24,,4.2628,,77550.0,4.798206278026907,4.26,569207.0,4.31,558200.0,4.36,388195.0,4.4,539783.0,4.45,301964.0,4.5,416454.0
2011-11-25,,4.2633,4.264,77550.0,4.791044776119403,4.27,522427.0,4.31,575500.0,4.35,388629.0,4.4,542283.0,4.44,302714.0,4.49,416098.0
2011-11-26,,4.2633,4.264,,4.791044776119403,4.27,522427.0,4.31,575500.0,4.35,388629.0,4.4,542283.0,4.44,302714.0,4.49,416098.0
2011-11-27,,4.2633,4.264,,4.791044776119403,4.27,522427.0,4.31,575500.0,4.35,388629.0,4.4,542283.0,4.44,302714.0,4.49,416098.0
2011-11-28,,4.2633,4.264,77550.0,4.791044776119403,4.27,522427.0,4.31,575500.0,4.35,388629.0,4.4,542283.0,4.44,302714.0,4.49,416098.0
2011-11-29,,4.2695,4.2780000000000005,62000.0,4.653614457831325,4.28,497642.0,4.32,581000.0,4.36,382642.0,4.41,545283.0,4.45,304223.0,4.5,417098.0
2011-11-30,,4.2807,4.281,68830.0,4.686609686609687,4.28,497642.0,4.32,581306.0,4.36,368264.0,4.4,553283.0,4.45,306223.0,4.49,418875.0
2011-12-01,,4.2832,4.282,63700.0,4.801699716713881,4.32,598363.0,4.36,370819.0,4.4,552358.0,4.45,306973.0,4.49,421033.0,4.54,341957.0
2011-12-02,,4.2842,4.282,62920.0,4.751066856330014,4.32,596218.0,4.36,378919.0,4.4,556358.0,4.44,310303.0,4.49,424812.0,4.54,341957.0
2011-12-03,,4.2842,4.282,,4.751066856330014,4.32,596218.0,4.36,378919.0,4.4,556358.0,4.44,310303.0,4.49,424812.0,4.54,341957.0
2011-12-04,,4.2842,4.282,,4.751066856330014,4.32,596218.0,4.36,378919.0,4.4,556358.0,4.44,310303.0,4.49,424812.0,4.54,341957.0
2011-12-05,,4.286,4.286,58300.0,4.714285714285714,4.32,589032.0,4.36,379019.0,4.39,561158.0,4.44,317223.0,4.49,424727.0,4.53,341957.0
2011-12-06,,4.2812,4.2780000000000005,152930.0,4.703328509406657,4.31,586091.0,4.35,372019.0,4.39,565768.0,4.43,320223.0,4.48,424627.0,4.53,341957.0
2011-12-07,,4.2780000000000005,4.2780000000000005,168500.0,4.668630338733432,4.31,575031.0,4.34,368619.0,4.38,570658.0,4.43,320223.0,4.47,419627.0,4.53,342587.0
2011-12-08,,4.2780000000000005,4.2780000000000005,,4.668630338733432,4.31,575031.0,4.34,368619.0,4.38,570658.0,4.43,320223.0,4.47,419627.0,4.53,342587.0
2011-12-09,,4.2780000000000005,4.2780000000000005,,4.668630338733432,4.31,575031.0,4.34,368619.0,4.38,570658.0,4.43,320223.0,4.47,419627.0,4.53,342587.0
2011-12-10,,4.2780000000000005,4.2780000000000005,,4.668630338733432,4.31,575031.0,4.34,368619.0,4.38,570658.0,4.43,320223.0,4.47,419627.0,4.53,342587.0
2011-12-11,,4.2780000000000005,4.2780000000000005,,4.668630338733432,4.31,575031.0,4.34,368619.0,4.38,570658.0,4.43,320223.0,4.47,419627.0,4.53,342587.0
2011-12-12,,4.2792,4.279,252500.0,4.712990936555892,4.31,591481.0,4.35,370519.0,4.39,560658.0,4.43,320223.0,4.48,419757.0,4.53,341957.0
2011-12-13,,4.2795,4.279,178200.0,4.7723704866562,4.31,588937.0,4.34,370519.0,4.38,557658.0,4.43,320223.0,4.47,424757.0,4.53,341957.0
2011-12-14,,4.2802,4.281,165200.0,4.793388429752066,4.3,582712.0,4.34,369019.0,4.38,553264.0,4.43,320223.0,4.47,419857.0,4.52,341957.0
2011-12-15,,4.2823,4.285,253510.0,4.747967479674796,4.3,592855.0,4.34,373519.0,4.38,554114.0,4.42,333223.0,4.47,419858.0,4.52,344487.0
